47.613415,-122.332138,1
47.668575,-122.283653,1
47.665886,-122.284897,1
47.668579,-122.285667,1
47.668579,-122.288300,1
47.668579,-122.290512,1
47.668583,-122.293015,1
47.668591,-122.295448,1
47.668594,-122.298859,1
47.668594,-122.300995,1
47.668480,-122.303780,1
47.616711,-122.330597,1
47.669552,-122.305405,1
47.668274,-122.306580,1
47.666283,-122.306602,1
47.664928,-122.307114,1
47.664959,-122.311172,1
47.630604,-122.328629,1
47.628349,-122.331520,1
47.627209,-122.332947,1
47.617626,-122.329407,1
47.624035,-122.334457,1
47.620586,-122.334419,1
47.617500,-122.333817,1
47.618420,-122.334198,1
47.622276,-122.334244,1
47.626545,-122.333542,1
47.626034,-122.334106,1
47.628876,-122.330597,1
47.630470,-122.328545,1
47.664829,-122.312660,1
47.664814,-122.310432,1
47.613026,-122.336334,1
47.665028,-122.306404,1
47.666641,-122.306404,1
47.668171,-122.306389,1
47.669266,-122.305489,1
47.668003,-122.303864,1
47.668449,-122.300217,1
47.668449,-122.298218,1
47.668449,-122.295074,1
47.668449,-122.292320,1
47.613937,-122.334160,1
47.668446,-122.290390,1
47.668446,-122.288803,1
47.661831,-122.284668,1
47.665093,-122.284698,1
47.668442,-122.285049,1
47.669002,-122.279121,1
47.669182,-122.275909,1
47.661575,-122.286484,1
47.663448,-122.284119,1
47.664654,-122.282867,1
47.667080,-122.280350,1
47.668194,-122.275978,1
47.668327,-122.273605,1
47.670261,-122.270485,1
47.672989,-122.266663,1
47.675968,-122.263428,1
47.679432,-122.263519,1
47.681759,-122.263565,1
47.685005,-122.264465,1
47.686543,-122.257362,1
47.686150,-122.260803,1
47.686077,-122.259285,1
47.685989,-122.255554,1
47.692757,-122.270775,1
47.614914,-122.331848,1
47.694523,-122.275177,1
47.696144,-122.276566,1
47.697353,-122.277527,1
47.699093,-122.277634,1
47.703087,-122.277565,1
47.705364,-122.278374,1
47.709229,-122.280212,1
47.712620,-122.281830,1
47.614113,-122.331726,1
47.716011,-122.283005,1
47.614220,-122.331795,1
47.717598,-122.283928,1
47.614277,-122.331863,1
47.719292,-122.286949,1
47.613377,-122.332603,1
47.614574,-122.331688,1
47.719322,-122.291283,1
47.719338,-122.293205,1
47.662281,-122.315460,1
47.661205,-122.313477,1
47.659370,-122.312096,1
47.656422,-122.312164,1
47.650093,-122.321999,1
47.649704,-122.322205,1
47.655048,-122.312195,1
47.646759,-122.322205,1
47.642937,-122.320160,1
47.641163,-122.320160,1
47.637028,-122.320183,1
47.632126,-122.320305,1
47.601391,-122.334282,1
47.628738,-122.320320,1
47.625248,-122.321114,1
47.626766,-122.320961,1
47.606068,-122.322029,1
47.625194,-122.320816,1
47.608227,-122.324013,1
47.609581,-122.325256,1
47.622894,-122.321030,1
47.620815,-122.320992,1
47.618538,-122.320946,1
47.618164,-122.320946,1
47.613541,-122.329102,1
47.616192,-122.320923,1
47.610516,-122.326332,1
47.611393,-122.337509,1
47.615303,-122.321495,1
47.609085,-122.325035,1
47.607594,-122.323669,1
47.611725,-122.336716,1
47.615295,-122.324776,1
47.606216,-122.322411,1
47.611767,-122.336456,1
47.615299,-122.327271,1
47.612301,-122.331497,1
47.613579,-122.328445,1
47.615150,-122.325256,1
47.615162,-122.321617,1
47.618156,-122.320747,1
47.620155,-122.320770,1
47.622196,-122.320816,1
47.623951,-122.319992,1
47.611103,-122.338028,1
47.624611,-122.320839,1
47.611801,-122.335823,1
47.628861,-122.320114,1
47.632214,-122.320099,1
47.636162,-122.319992,1
47.641571,-122.319969,1
47.610165,-122.340279,1
47.643261,-122.320747,1
47.647110,-122.321999,1
47.658668,-122.311905,1
47.661346,-122.313889,1
47.632389,-122.312607,1
47.628479,-122.312668,1
47.626682,-122.312668,1
47.625027,-122.312698,1
47.623970,-122.312714,1
47.622894,-122.312737,1
47.615356,-122.313148,1
47.615337,-122.315910,1
47.615318,-122.318489,1
47.615181,-122.319092,1
47.615200,-122.316498,1
47.615212,-122.312286,1
47.622570,-122.312538,1
47.625423,-122.312492,1
47.627098,-122.312469,1
47.628902,-122.312454,1
47.630833,-122.312424,1
47.632523,-122.311821,1
47.634079,-122.311798,1
47.575657,-122.284843,1
47.576645,-122.286415,1
47.578407,-122.288605,1
47.578411,-122.292671,1
47.579861,-122.292908,1
47.582707,-122.292908,1
47.585102,-122.292908,1
47.588161,-122.292442,1
47.610134,-122.336685,1
47.590534,-122.292305,1
47.593506,-122.292656,1
47.595921,-122.292603,1
47.597908,-122.292519,1
47.599251,-122.293640,1
47.599285,-122.296112,1
47.599304,-122.297752,1
47.611034,-122.334526,1
47.599346,-122.302032,1
47.613941,-122.331520,1
47.599335,-122.304642,1
47.599304,-122.309349,1
47.599140,-122.313576,1
47.599167,-122.309738,1
47.599190,-122.305992,1
47.599213,-122.301636,1
47.599148,-122.295952,1
47.599117,-122.293480,1
47.597744,-122.292740,1
47.595512,-122.292809,1
47.593075,-122.292877,1
47.611126,-122.331779,1
47.590973,-122.292496,1
47.587872,-122.292648,1
47.584957,-122.293098,1
47.583424,-122.293098,1
47.610077,-122.333923,1
47.579422,-122.293106,1
47.578274,-122.292587,1
47.578274,-122.288696,1
47.576546,-122.286552,1
47.640774,-122.278290,1
47.638863,-122.278534,1
47.636726,-122.278564,1
47.635605,-122.278572,1
47.634640,-122.279846,1
47.633457,-122.281609,1
47.631790,-122.284065,1
47.629974,-122.286743,1
47.628902,-122.288345,1
47.609131,-122.336182,1
47.625919,-122.292725,1
47.623165,-122.296799,1
47.620869,-122.300186,1
47.619286,-122.302536,1
47.618298,-122.303986,1
47.617351,-122.306129,1
47.616619,-122.307877,1
47.615521,-122.310516,1
47.614361,-122.313316,1
47.614551,-122.312454,1
47.615459,-122.310265,1
47.616173,-122.308563,1
47.617363,-122.305702,1
47.618172,-122.303886,1
47.619259,-122.302277,1
47.621094,-122.299561,1
47.622490,-122.297508,1
47.624065,-122.295189,1
47.626152,-122.292099,1
47.628185,-122.289093,1
47.629948,-122.286499,1
47.631538,-122.284149,1
47.632427,-122.282837,1
47.634403,-122.279915,1
47.634884,-122.277046,1
47.636631,-122.277016,1
47.639088,-122.276993,1
47.591610,-122.297646,1
47.584259,-122.298248,1
47.583714,-122.299629,1
47.581001,-122.296921,1
47.587894,-122.298164,1
47.585411,-122.300079,1
47.588676,-122.297836,1
47.607422,-122.334610,1
47.593166,-122.298958,1
47.595627,-122.299423,1
47.596710,-122.302124,1
47.599693,-122.302139,1
47.601894,-122.302292,1
47.608742,-122.331482,1
47.605900,-122.302879,1
47.601257,-122.302361,1
47.599060,-122.302330,1
47.595501,-122.301636,1
47.592743,-122.301277,1
47.612507,-122.289421,1
47.606876,-122.333206,1
47.610516,-122.289474,1
47.608047,-122.289528,1
47.608032,-122.292000,1
47.608070,-122.296158,1
47.608070,-122.300484,1
47.607712,-122.302879,1
47.606239,-122.303230,1
47.606235,-122.305367,1
47.607815,-122.330948,1
47.606243,-122.309669,1
47.606258,-122.313126,1
47.606274,-122.317108,1
47.606129,-122.321152,1
47.604935,-122.324081,1
47.605194,-122.325813,1
47.605164,-122.325500,1
47.604874,-122.324242,1
47.606148,-122.320351,1
47.606136,-122.316498,1
47.606121,-122.313774,1
47.606106,-122.309929,1
47.606098,-122.305962,1
47.608028,-122.328079,1
47.607399,-122.304924,1
47.607941,-122.302330,1
47.607937,-122.299774,1
47.607929,-122.296364,1
47.607906,-122.292305,1
47.607883,-122.290253,1
47.609474,-122.289299,1
47.611694,-122.289574,1
47.632511,-122.307358,1
47.631950,-122.307327,1
47.630436,-122.307358,1
47.628494,-122.307388,1
47.626652,-122.307396,1
47.624195,-122.307396,1
47.621902,-122.307426,1
47.619457,-122.307465,1
47.618263,-122.307495,1
47.613125,-122.316277,1
47.611626,-122.319855,1
47.610424,-122.322723,1
47.609257,-122.325539,1
47.608334,-122.327736,1
47.609425,-122.324745,1
47.610374,-122.322479,1
47.611267,-122.320335,1
47.613777,-122.314308,1
47.617145,-122.307304,1
47.618698,-122.307274,1
47.619873,-122.307259,1
47.620682,-122.307251,1
47.621860,-122.307236,1
47.623402,-122.307205,1
47.625469,-122.307220,1
47.627045,-122.307190,1
47.628861,-122.307167,1
47.630806,-122.307137,1
47.626495,-122.326691,1
47.623188,-122.326698,1
47.620651,-122.326691,1
47.618534,-122.326820,1
47.616734,-122.326889,1
47.616509,-122.326691,1
47.619385,-122.325195,1
47.601639,-122.325058,1
47.622219,-122.325211,1
47.624569,-122.325226,1
47.705120,-122.373596,1
47.703430,-122.373131,1
47.701633,-122.374199,1
47.600681,-122.326454,1
47.701244,-122.376877,1
47.698727,-122.376892,1
47.695644,-122.376900,1
47.692932,-122.376755,1
47.690159,-122.376900,1
47.686062,-122.376892,1
47.682991,-122.376892,1
47.679035,-122.376877,1
47.676014,-122.376640,1
47.672436,-122.376312,1
47.668907,-122.376312,1
47.663143,-122.376480,1
47.653473,-122.376328,1
47.655808,-122.383720,1
47.648170,-122.376862,1
47.644825,-122.376328,1
47.640320,-122.376312,1
47.637482,-122.376305,1
47.631969,-122.375397,1
47.629059,-122.371742,1
47.624535,-122.360718,1
47.614452,-122.348503,1
47.606636,-122.331779,1
47.615818,-122.350494,1
47.624668,-122.361153,1
47.628788,-122.371124,1
47.632252,-122.375481,1
47.636963,-122.376099,1
47.640923,-122.376114,1
47.605984,-122.333366,1
47.644936,-122.376122,1
47.649097,-122.376045,1
47.653942,-122.376122,1
47.655598,-122.383530,1
47.605328,-122.334923,1
47.663437,-122.375977,1
47.668472,-122.376114,1
47.672291,-122.376114,1
47.676731,-122.376671,1
47.679726,-122.376671,1
47.683422,-122.376686,1
47.687130,-122.376701,1
47.691177,-122.376709,1
47.693733,-122.376701,1
47.696289,-122.376701,1
47.698822,-122.376686,1
47.701401,-122.376671,1
47.701782,-122.373993,1
47.703308,-122.373993,1
47.599964,-122.329910,1
47.599136,-122.331223,1
47.599125,-122.328041,1
47.599117,-122.324570,1
47.599117,-122.322044,1
47.598515,-122.322548,1
47.579040,-122.410667,1
47.577518,-122.410797,1
47.576027,-122.410835,1
47.575817,-122.409019,1
47.576073,-122.407791,1
47.577034,-122.405182,1
47.602207,-122.334076,1
47.599255,-122.322327,1
47.578583,-122.400917,1
47.579189,-122.396996,1
47.579529,-122.393799,1
47.581158,-122.391571,1
47.581142,-122.388924,1
47.581123,-122.386177,1
47.581112,-122.383980,1
47.581043,-122.380920,1
47.581024,-122.378922,1
47.599262,-122.325455,1
47.580250,-122.376793,1
47.573616,-122.373352,1
47.571293,-122.365234,1
47.571266,-122.362396,1
47.572544,-122.333992,1
47.575924,-122.334106,1
47.579685,-122.334106,1
47.599266,-122.328384,1
47.599270,-122.332436,1
47.579250,-122.334312,1
47.575760,-122.334312,1
47.603817,-122.329102,1
47.571712,-122.363312,1
47.571712,-122.365318,1
47.574043,-122.373474,1
47.603081,-122.330864,1
47.580132,-122.376564,1
47.599274,-122.333282,1
47.599140,-122.333260,1
47.581253,-122.380684,1
47.581245,-122.384743,1
47.581268,-122.386871,1
47.581299,-122.391045,1
47.581047,-122.392273,1
47.579819,-122.393707,1
47.579334,-122.397163,1
